Lower,Upper,Obs
-0.4216008412108545,3.8404365596510743,1.2619181
0.4327647592208148,2.4975655065821663,1.2360591
0.2512215660459709,2.294944867754926,1.1843411
0.40975651101957444,3.888811837335773,2.4152284
0.031372633704851216,3.100705661365973,1.7325513
0.4261365717461475,2.4213819583116023,0.20687181
0.11924698766739827,3.0502680508548137,1.7015206
-0.39865760128808014,1.14933953438163,0.01034359
0.25203844606184655,2.6158417346279403,0.72922313
-0.09201564514364058,1.5574926382782381,2.022172
0.21027149011791524,2.2821992758605627,0.5378667
-0.1830909906189805,1.4137656785137023,0.6516462
-0.3499305500471055,0.9851699147426112,1.0447026
-0.02775778476235946,1.0594819520902132,0.77059746
0.005059682812901589,1.2237134569477708,0.9671257
0.3994954294800769,1.8157043081068331,1.463618
-0.46870545193484414,4.262402195799917,2.1359513
-0.019495671020061223,1.7619735478804204,0.68784875
-0.022901190757806056,2.5912359230014657,0.35168207
-0.5567542968135526,1.862379355478455,0.02068718
-0.7114330391687854,1.4954113151123876,0.103435904
1.2671128488038839,3.1791523806469177,2.3273077
-0.386581981385836,2.426650666586638,0.70336413
-0.488461515186695,1.7984481683725635,0.103435904
-0.3229447201712823,2.6864064906172107,0.16032565
0.14824056484187198,1.3011369971504072,0.54821026
-0.1417291422511881,0.7266394639868801,0.25341797
0.8890158966057098,2.146932573461375,1.4998206
0.6003865211853681,2.642337683791201,0.7654257
-0.41980203073040445,2.5658181496457138,0.6257872
0.3381583306724947,2.797761387076969,2.3014488
-0.07902435579447697,0.45022346647399014,0.07240513
0.26621940864869276,2.2394570278192236,2.6221
0.3044614464418709,2.4656151783305202,1.2929487
-0.04692490984858433,1.731286434060098,0.4240872
-1.0437328354121183,2.648630745575921,0.7912847
-0.11102644661904604,2.917603005592097,1.9497668
0.13010650994348738,1.7803258402873583,0.85334617
-0.12548217216227942,3.042548164436842,2.9220643
-0.16850891784360356,0.8055799038077308,0.38788465
0.6287394716625163,2.5856038170394564,1.6498027
-0.8472107591470033,1.747251928411251,0.036202565
0.3519877997231129,3.1194234162184977,1.6704898
-1.3798354841123321,1.0048450723019895,0.005171795
0.44632556305383486,1.5589339579528558,0.5585539
-0.3955156750785441,0.5708592266526856,0.01034359
0.20416415877959082,2.57377137783586,1.1481385
-0.38383958360327863,2.450450436837976,0.43960258
0.9692885227960962,2.4301643141140734,1.2774334
