Lower,Upper,Obs
0.8886717293241966,1.0668587523719322,1.0921077
0.9136126609744296,1.0907769016323818,0.9774308
0.9223838880051393,1.100425344110606,0.9482038
0.8654640091069384,1.0427665101878003,1.0075502
0.9221437941761049,1.1001076757936448,0.9948331
0.9027188250092851,1.0801297644110335,1.009112
0.9135098995084385,1.091457920301475,0.9049211
0.9139786311088424,1.0922644878925465,0.98256224
0.8834326349015607,1.0615056419853794,0.95021176
0.8958829076111763,1.074489115017608,1.01759
0.9443434039574821,1.1234339008110803,0.92879355
0.8613630399007781,1.039307277629854,0.9642675
0.9094643816579399,1.0880954152714197,0.9544508
0.9135834072275296,1.092125588114725,0.96248263
0.8918926798880193,1.0682878214538005,0.97653836
0.9090676461131844,1.0869237058489052,0.96538305
0.8714397530747396,1.0484396076010722,1.0240601
0.892336050875912,1.0700920036952397,1.0066578
0.8819424388874141,1.0587817891370688,1.0903229
0.8662547275730226,1.0433541324428466,0.9145147
0.929289866361191,1.1067250449327926,1.0497174
0.9187027942427438,1.0989111932030875,1.0604265
0.9620029652615482,1.1391198542813366,1.1086175
0.9486442935917282,1.1271291601207352,1.036331
0.8995061169985429,1.0782895476695402,1.0552951
0.8950419569693812,1.0745036536968937,0.95043486
0.8742544593354372,1.0527170274714324,0.91272986
0.8789793317311723,1.0560115293270629,0.94865006
0.8969569462460305,1.0745707558470938,1.009112
0.9397502187476606,1.1178971441998033,1.0552951
0.9288566865495833,1.1069275510736316,1.0307534
0.934197017805049,1.111494065387776,1.1164263
0.9383834005951847,1.1176067379355465,1.1106255
0.8864879073838583,1.064606772806228,0.96047467
0.8789866870996984,1.0572611312510936,0.96225953
0.9349391953832864,1.1123278977983238,1.1119642
0.9230283106411121,1.1006599673187114,1.074036
0.8795356170184978,1.0571486208192937,0.92990905
0.9327755818496074,1.1094296477903995,1.1208885
0.8678518999134656,1.0450870618308428,0.9145147
0.942400943840904,1.120552337204056,1.0564106
0.936562581512801,1.113856573488839,1.0184824
0.9050685652527379,1.0824380353656244,0.969399
0.9052951689032207,1.08357192620958,0.93526363
0.8922713765024074,1.0701388410211674,1.0365541
0.935239267730768,1.1131045337676448,1.009112
0.8587592082846645,1.0359720194708821,0.9435186
0.8910242361619929,1.0684985275671026,0.9689528
0.9339652726970175,1.1121425554432414,1.0079964
0.9281713764141427,1.1059707905580174,1.0586417
0.9070730153441264,1.085706057775037,1.0666735
0.8928278520006453,1.0697992035251342,0.9805543
0.8887128472099868,1.065817240022603,0.9479807
0.8675579133615136,1.0448982438459755,1.0046499
0.9170047611854315,1.0941792875864267,1.021606
0.9300159763630157,1.1079310579959627,1.1025937
0.9319532424714271,1.1089557985756693,1.0486019
0.9240549774858281,1.1016832256820874,0.94463414
0.9461962829883,1.1241596698706249,1.0461477
0.9353896661650904,1.1136060849774112,0.92366207
0.910055674117185,1.0881011486834513,1.0490481
0.9153292781507727,1.0929128641689065,0.90916014
0.9459909409123796,1.124156216875897,0.97073764
0.8777071259114856,1.0544274866487868,0.9310246
0.9093593288839564,1.0877145473777547,1.1206653
0.9310838337591045,1.1089015325853473,1.0387852
0.9032012055619446,1.0803782802120958,1.0771595
0.9235779080610311,1.1008782808561288,1.01112
0.8493555351754111,1.026190286610516,0.92879355
0.908806038684649,1.0861916120578818,1.0124586
0.8991217868757514,1.077700681881878,1.0287454
0.9176294057637319,1.095672805759324,1.0352155
0.9299429215163515,1.1078907879620268,0.9343712
0.9349423241631231,1.1127598263009346,1.0108968
0.9604386873963855,1.1394141867634273,1.0416856
0.9479956867887447,1.127414536099248,1.0158051
0.9155978687725969,1.095017682103067,1.0039805
0.9261183672076625,1.103795487987383,1.0294147
0.8363063025473034,1.0156134089233004,0.931917
0.8853292121486465,1.0637334126634796,0.904698
0.9194139759678477,1.0972277042727836,1.0660042
0.8803469823711656,1.0580127721912123,1.0332075
0.9152754684399081,1.0934432517577692,1.0994703
0.9975660559739791,1.176741637030629,1.0521716
0.8712641218353258,1.048859338338281,0.93548673
0.8852440193271747,1.0635044750594984,1.0483788
0.9237135039391309,1.1019510671076984,0.95980537
0.8763799652606802,1.053553938552682,0.94017196
0.9447104443149792,1.1225251400632632,0.9937176
0.9094009947002692,1.0871173271714882,0.9680603
0.8985774854667551,1.0768679500572318,1.0106738
0.9144778445672372,1.0919727404404305,0.984124
0.9425064962294242,1.1205240037057258,0.9961718
0.9171908045778142,1.09546885087396,0.99104035
0.9031744197621119,1.0813077280507315,0.96560615
0.8920070526842097,1.0692916452642462,1.01112
0.9889330502397261,1.1661311732881823,1.0588648
0.9411290675598559,1.119444089393002,0.96649855
0.8780246231514746,1.0561255514662928,0.97096074
0.927165726300863,1.104428076389643,1.0648887
0.8935628175500038,1.0711940342423318,1.0979085
0.9655536032396098,1.143094635776923,0.99126345
0.9322935790239162,1.111166426497858,1.042355
0.8965904132170822,1.0746949938492631,1.1402987
0.8842450871367884,1.0608984234432746,1.0296378
0.9610448744811515,1.1382765932760737,1.0260681
0.9845711525442736,1.1642590408561095,0.90893704
0.8853265103178051,1.0622029373569462,1.0430242
0.9408211624996672,1.1181010323388567,1.0838528
0.905924075082195,1.0834735895839807,1.1289203
0.8898106773973662,1.0677054456590456,0.94619584
0.8995033221969346,1.0788108364811202,1.0838528
0.8904211498414834,1.0670409976328057,0.9473114
0.9368424812764227,1.114794854143232,1.1472151
0.8712685042279872,1.0498767820936528,1.0345461
0.8921098253465423,1.070801925923752,0.94017196
0.9314639123436912,1.1084353081229228,1.0416856
0.8938611691715618,1.0713227147338489,0.97519976
0.9255154689865116,1.1026688614768978,1.0441397
0.9033271151664966,1.0806548436996228,0.9575743
0.9128154942710706,1.0903442882578067,0.94641894
