"Lower","Upper","Obs"
0.908066093921661,1.11787694096565,1.0921077
0.892840430140495,1.09327595233917,0.9774308
0.884400880336761,1.08387756943703,0.9482038
0.893026423454285,1.09356518387794,1.0075502
0.89711953997612,1.10261113643646,0.9948331
0.884656554460525,1.0832012295723,1.009112
0.893758481740952,1.09733478426933,0.9049211
0.887212359905243,1.09081637263298,0.98256224
0.896557602286339,1.09662780165672,0.95021176
0.888694286346436,1.09354411363602,1.01759
0.877931359410286,1.07896081805229,0.92879355
0.889900702238083,1.09769743680954,0.9642675
0.898066374659538,1.10508956611156,0.9544508
0.909600558876991,1.11851904988289,0.96248263
0.899314212799072,1.10729841589928,0.97653836
0.891908222436905,1.09352969825268,0.96538305
0.900559362769127,1.10492169559002,1.0240601
0.888115793466568,1.0933324277401,1.0066578
0.876353475451469,1.07414626479149,1.0903229
0.873741388320923,1.07623154520988,0.9145147
0.897099623084068,1.10233305096626,1.0497174
0.884680369496346,1.07540066242218,1.0604265
0.900350812077522,1.10397019982338,1.1086175
0.893155062198639,1.09725962281227,1.036331
0.876939597725868,1.07457036972046,1.0552951
0.898685497045517,1.10181052088737,0.95043486
0.88243096768856,1.07980867028236,0.91272986
0.896570438146591,1.09998753070831,0.94865006
0.889819261431694,1.09435156285763,1.009112
0.890634590387344,1.09420408010483,1.0552951
0.895006388425827,1.09920160770416,1.0307534
0.876670905947685,1.07556963562965,1.1164263
0.903910538554192,1.10951608419418,1.1106255
0.876305836439133,1.0748379856348,0.96047467
0.889833110570908,1.09279913902283,0.96225953
0.897616663575172,1.10300382077694,1.1119642
0.889978614449501,1.09074000716209,1.074036
0.890000173449516,1.09221044182777,0.92990905
0.899794885516167,1.11140887737274,1.1208885
0.896554416418076,1.10266275703907,0.9145147
0.905944231152535,1.11176165938377,1.0564106
0.919096109271049,1.13134080767632,1.0184824
0.925924545526504,1.13950532078743,0.969399
0.880853301286697,1.08170573413372,0.93526363
0.894177573919296,1.08847320079803,1.0365541
0.890271073579788,1.09171078801155,1.009112
0.8823272138834,1.08201245963573,0.9435186
0.876442900300026,1.07385551333427,0.9689528
0.905749770998955,1.10995998382568,1.0079964
0.890271103382111,1.09624779820442,1.0586417
0.895361405611038,1.10088513493538,1.0666735
0.881694799661636,1.07969983518124,0.9805543
0.90091852247715,1.11013386845589,0.9479807
0.902484279870987,1.10963937044144,1.0046499
0.893447524309158,1.09310766458511,1.021606
0.882260826230049,1.08816630840302,1.1025937
0.890938603878021,1.09367399215698,1.0486019
0.89136255979538,1.09431700408459,0.94463414
0.896559938788414,1.09994026422501,1.0461477
0.903801354765892,1.11184972524643,0.92366207
0.896072044968605,1.10100851655006,1.0490481
0.88298611342907,1.07973582148552,0.90916014
0.893504384160042,1.09133456349373,0.97073764
0.899300250411034,1.10707387030125,0.9310246
0.887246063351631,1.08672062158585,1.1206653
0.895021882653236,1.100267380476,1.0387852
0.89662566781044,1.10034227371216,1.0771595
0.891039034724236,1.09136992096901,1.01112
0.897436434030533,1.1037177324295,0.92879355
0.884382411837578,1.08784679174423,1.0124586
0.889694529771805,1.08815185427666,1.0287454
0.88851788341999,1.09814914464951,1.0352155
0.892540526390076,1.09521071910858,0.9343712
0.891554161906242,1.09515836834908,1.0108968
