"Lower","Upper","Obs"
0.909565228433775,1.08844347523093,1.0921077
0.910398359305324,1.08927660610248,0.9774308
0.906313145372613,1.08519139216977,0.9482038
0.908823727923308,1.08770197472046,1.0075502
0.90856232016569,1.08744056696285,0.9948331
0.909872750534705,1.08875099733186,1.009112
0.919141412952109,1.09801965974927,0.9049211
0.909389790321688,1.08826803711884,0.98256224
0.918375034038267,1.09725328083542,0.95021176
0.907729692551721,1.08660793934888,1.01759
0.909654186603881,1.08853243340104,0.92879355
0.91022151631805,1.08909976311521,0.9642675
0.913511863259717,1.09239011005687,0.9544508
0.926136222205857,1.10501446900301,0.96248263
0.91476644319579,1.09364468999295,0.97653836
0.918114777834615,1.09699302463177,0.96538305
0.915118063710889,1.09399631050805,1.0240601
0.907031657861212,1.08590990465837,1.0066578
0.901270493622867,1.08014874042002,1.0903229
0.903025754081988,1.08190400087914,0.9145147
0.915978071824356,1.09485631862151,1.0497174
0.913006359484975,1.09188460628213,1.0604265
0.914008119163567,1.09288636596072,1.1086175
0.909642516250745,1.0885207630479,1.036331
0.896040061184319,1.07491830798148,1.0552951
0.911816094043296,1.09069434084045,0.95043486
0.909915480861985,1.08879372765914,0.91272986
0.90634334184071,1.08522158863787,0.94865006
0.910360844742261,1.08923909153942,1.009112
0.91658899539078,1.09546724218794,1.0552951
0.907833753526327,1.08671200032348,1.0307534
0.910475321151777,1.08935356794893,1.1164263
0.914204249545141,1.0930824963423,1.1106255
0.907114547924687,1.08599279472184,0.96047467
0.914498238393533,1.09337648519069,0.96225953
0.913889153455386,1.09276740025254,1.1119642
0.906986611247121,1.08586485804428,1.074036
0.907134216820851,1.08601246361801,0.92990905
0.920358601242465,1.09923684803962,1.1208885
0.908789411151663,1.08766765794882,0.9145147
0.913316962326053,1.09219520912321,1.0564106
0.921314966001305,1.10019321279846,1.0184824
0.929322121055607,1.10820036785276,0.969399
0.905417760894409,1.08429600769157,0.93526363
0.90626670744701,1.08514495424417,1.0365541
0.904754351675474,1.08363259847263,1.009112
0.902457881686017,1.08133612848317,0.9435186
0.902365107553647,1.0812433543508,0.9689528
0.913182339473329,1.09206058627049,1.0079964
0.91204033504097,1.09091858183813,1.0586417
0.911128461273447,1.0900067080706,1.0666735
0.903189907272656,1.08206815406981,0.9805543
0.919700136769713,1.09857838356687,0.9479807
0.904137379781646,1.0830156265788,1.0046499
0.912232047568598,1.09111029436575,1.021606
0.910095303011678,1.08897354980883,1.1025937
0.906935333889185,1.08581358068634,1.0486019
0.913212658715347,1.0920909055125,0.94463414
0.9156593459739,1.09453759277106,1.0461477
0.92403612960364,1.1029143764008,0.92366207
0.914297987804338,1.09317623460149,1.0490481
0.905638294822433,1.08451654161959,0.90916014
0.90945932877489,1.08833757557205,0.97073764
0.91093816841749,1.08981641521465,0.9310246
0.904954709842016,1.08383295663917,1.1206653
0.906428762020927,1.08530700881808,1.0387852
0.910518054248197,1.08939630104535,1.0771595
0.906612492351353,1.08549073914851,1.01112
0.902490372197417,1.08136861899457,0.92879355
0.908429037397522,1.08730728419468,1.0124586
0.911965735871371,1.09084398266853,1.0287454
0.90628899836832,1.08516724516548,1.0352155
0.919948134158742,1.0988263809559,0.9343712
0.911286548386874,1.09016479518403,1.0108968
0.911944687194296,1.09082293399145,1.0416856
0.924293154091015,1.10317140088817,1.0158051
0.907268373275571,1.08614662007273,1.0039805
0.905497667467073,1.08437591426423,1.0294147
0.906061271605472,1.08493951840263,0.931917
0.909887916009613,1.08876616280677,0.904698
0.901462118699523,1.08034036549668,1.0660042
0.906848279133372,1.08572652593053,1.0332075
0.899549451559436,1.07842769835659,1.0994703
0.918839856953262,1.09771810375042,1.0521716
0.909611334518247,1.0884895813154,0.93548673
0.915081687956314,1.09395993475347,1.0483788
0.910313585261537,1.08919183205869,0.95980537
0.909437001783294,1.08831524858045,0.94017196
0.902082304929629,1.08096055172679,0.9937176
0.90914182365654,1.0880200704537,0.9680603
0.911164483659682,1.09004273045684,1.0106738
0.91354868190796,1.09242692870512,0.984124
0.907337797191836,1.08621604398899,0.9961718
0.915471285590841,1.094349532388,0.99104035
0.914773143306841,1.093651390104,0.96560615
0.909490643566505,1.08836889036366,1.01112
0.910514073231821,1.08939232002898,1.0588648
0.912024286290517,1.09090253308767,0.96649855
0.909592765933122,1.08847101273028,0.97096074
0.915818268051668,1.09469651484882,1.0648887
0.916210678847241,1.0950889256444,1.0979085
0.919940301722076,1.09881854851923,0.99126345
0.901094115141335,1.07997236193849,1.042355
0.915996293231183,1.09487454002834,1.1402987
0.90987220416282,1.08875045095998,1.0296378
0.916710916949737,1.09558916374689,1.0260681
0.916222858831927,1.09510110562908,0.90893704
0.899915595855616,1.07879384265277,1.0430242
0.920618737481735,1.09949698427889,1.0838528
0.897058422685894,1.07593666948305,1.1289203
0.907705610710875,1.08658385750803,0.94619584
0.90938273562981,1.08826098242697,1.0838528
0.893814204832426,1.07269245162958,0.9473114
0.905667764652492,1.08454601144965,1.1472151
0.908060064457459,1.08693831125462,1.0345461
0.906837237553227,1.08571548435038,0.94017196
0.922128722359234,1.10100696915639,1.0416856
0.914885892469397,1.09376413926655,0.97519976
0.904621546626448,1.0834997934236,1.0441397
0.908459781302011,1.08733802809917,0.9575743
0.900101320845704,1.07897956764286,0.94641894
0.90183230193217,1.08071054872933,0.9776539
0.910690122634583,1.08956836943174,0.95958227
0.899449659744898,1.07832790654205,0.9017976
0.913753916766832,1.09263216356399,1.0100044
0.908038372208271,1.08691661900543,1.0318688
0.91709497040138,1.09597321719854,0.9415106
0.909536964583733,1.08841521138089,0.96047467
0.916876898485326,1.09575514528248,0.9606978
0.909947101471399,1.08882534826856,1.0506098
0.907912797317242,1.0867910441144,0.9328095
0.911698737438254,1.09057698423541,1.1121873
0.905194756290747,1.0840730030879,0.9513273
0.918418253493601,1.09729650029076,0.9341481
0.910462246731146,1.0893404935283,0.8899729
0.920227809936117,1.09910605673327,0.98680127
0.919290648753562,1.09816889555072,0.94039506
0.907505538636939,1.0863837854341,0.9468652
0.917944810479273,1.09682305727643,0.90849084
0.92764295424916,1.10652120104632,1.1068327
0.895493411039111,1.07437165783627,1.1124104
0.918526313174336,1.09740455997149,1.1217809
0.90811929662045,1.08699754341761,1.011343
0.911790860128968,1.09066910692612,1.0305302
0.905527782435828,1.08440602923298,1.0131279
